image_id,PredictionString
006985,0.750238 7 195.975494 98.723732 331.058319 193.110703 0.758758 7 197.506699 99.803947 264.872223 140.185760 0.628890 7 195.477768 99.522209 328.549500 143.066711
006986,0.862733 5 60.163025 29.276781 222.665192 117.297760 0.990679 14 46.967087 33.780083 133.609329 449.024963 0.991025 14 125.581253 30.021875 190.072922 484.804474
006991,0.777593 8 45.233280 11.618512 498.282745 223.143112 0.969906 11 200.369156 71.751572 462.681732 205.713379
006992,0.845073 5 123.976128 103.372490 221.321686 178.247559 0.862105 5 17.870544 103.644623 225.784088 177.488861 0.892036 5 14.178455 107.934982 133.451950 178.419907 0.940313 5 218.002319 93.928276 445.542023 179.846634
006993,0.941658 1 31.315460 33.200439 354.150421 340.662262
006996,0.988469 6 27.699316 73.439865 406.053040 253.964355
006997,0.959487 3 65.574066 1.226217 411.337555 275.334961
006998,0.874762 11 3.527150 87.534630 461.928253 312.649170 0.560332 11 174.342041 164.187012 460.994415 311.105103
006999,0.963951 7 2.642766 22.869062 378.228180 248.319489
007000,0.671613 14 102.153076 145.516037 381.726013 249.195618 0.987764 14 99.188599 10.805871 378.544006 249.017181 0.634452 14 262.199646 145.772278 380.220703 218.483978 0.777565 14 263.695953 146.650787 411.020233 247.646072
007001,0.961501 6 210.604034 86.956764 445.473541 229.098785
007005,0.972896 1 32.794010 223.158234 178.194168 439.860992 0.792076 14 148.298691 147.933838 246.463257 322.829346 0.517450 14 55.032845 206.561249 244.663422 372.197266
007010,0.720492 1 56.783901 81.498184 333.299469 301.236450 0.701526 1 54.048210 80.366333 333.551636 375.451508 0.778879 1 56.476250 2.193835 333.174286 375.074829
007012,0.001000 0 0.000000 0.000000 1.000000 1.000000
007013,0.001000 0 0.000000 0.000000 1.000000 1.000000
007014,0.980244 6 18.034458 41.049755 382.129486 352.345917
007015,0.986412 6 95.963982 93.480438 386.827484 232.610077
007017,0.745780 7 116.066856 173.041626 167.065399 244.901535 0.550640 15 120.068283 118.564400 166.110275 174.407501 0.523432 15 92.619400 -0.036450 155.154175 124.505882 0.606074 7 114.959091 171.263992 175.045914 293.260406 0.992396 14 15.957102 88.627426 188.228806 374.935638 0.983346 14 146.144424 67.324753 300.872498 374.810547 0.990679 14 284.638306 107.201782 423.947540 374.541687
007019,0.550065 14 385.520111 102.454910 486.759827 250.115601 0.979975 14 142.596832 59.075451 254.953262 224.246231 0.962833 17 83.612801 113.424454 495.034821 334.321716 0.923571 14 388.095306 103.582405 480.512329 223.164307 0.982952 14 250.286102 51.646843 395.148224 334.868927
007024,0.577275 9 103.343842 121.252747 172.522217 202.970490
007026,0.841844 0 212.882019 147.676941 252.202423 170.914719 0.822826 0 230.788147 153.675751 285.249390 183.289948 0.652749 0 202.418427 145.110947 287.036194 185.454803 0.922191 0 1.506746 154.070282 404.270477 334.396271 0.702244 0 132.101181 151.767868 401.061310 334.949463
007027,0.631767 7 1.212209 46.753746 471.316986 221.105057
007028,0.720055 4 262.271515 36.131672 334.697906 126.414604 0.920816 14 88.098480 66.490082 193.955017 311.446838 0.975248 14 232.656799 32.035210 344.732025 267.198730
007030,0.961667 1 32.584614 201.517242 170.771652 301.300415
007032,0.806939 7 293.637756 201.443710 348.953949 258.511536 0.863383 14 50.103264 147.670395 351.584900 239.011932 0.526592 14 8.177400 107.430695 351.362854 241.201447
007034,0.549059 6 240.740082 72.195793 332.405121 115.467628 0.753740 14 94.577438 10.366644 188.576843 135.091263 0.975164 14 95.632462 11.386585 191.598862 281.510193 0.982928 6 1.382127 50.737450 405.268188 281.660126
007037,0.920599 18 82.101181 86.505508 343.894653 193.945755
007041,0.946564 7 2.994854 105.430229 245.640015 498.946594
007043,0.515321 14 1.176775 67.101624 95.370392 207.166229 0.977235 14 1.721993 75.173195 257.564606 207.771896 0.989096 14 229.200211 40.648373 462.547211 251.797836
007044,0.884190 12 93.110382 189.125046 144.899475 363.087128 0.806241 12 72.020851 190.764114 148.353821 450.868591 0.989726 14 38.035416 141.656494 85.321205 293.579712 0.992071 14 128.493149 118.973465 203.284576 449.230713
007047,0.818345 3 2.552306 373.690186 158.218277 499.579895 0.536859 2 15.844725 112.570328 185.446350 436.997406
007051,0.525069 8 140.828796 233.194138 249.569000 467.568298 0.983435 14 105.678185 213.081390 176.634979 365.177948 0.824568 8 139.520630 236.204147 249.655090 498.647644
007053,0.990081 14 153.498306 86.658485 262.514221 249.590515 0.503391 4 333.398315 180.884888 353.526093 231.840820 0.926898 14 357.235382 83.222443 480.980164 246.403229 0.781890 14 2.335273 0.811571 234.967712 120.461754 0.911032 14 207.377869 26.511780 365.409851 105.040550 0.936541 14 207.104248 26.480978 315.622986 103.871849 0.938052 14 75.394409 0.902025 236.153137 96.058693 0.990235 14 26.249311 69.749817 164.872589 248.874435 0.870100 17 1.630664 94.706245 500.935547 249.626770 0.727819 14 358.162109 82.960716 480.083771 224.303452 0.951495 14 260.850983 90.399918 401.870941 248.735031 0.598368 14 266.907745 80.878891 326.543335 137.884811 0.708965 14 259.740692 91.211082 458.007019 248.954620
007055,0.935292 12 49.233093 36.870800 388.505280 252.892334
007057,0.970975 8 77.010933 212.473618 113.789932 301.989197 0.805888 10 47.754799 222.455307 110.536034 296.199921 0.648160 17 151.363358 230.396805 223.978394 333.797699 0.583271 8 48.663418 218.006882 77.953987 294.841034 0.913414 17 106.324669 229.687683 228.953049 338.731232
007060,0.790054 14 314.570679 34.513805 332.959351 54.422905 0.985454 14 154.332718 93.458237 237.041107 222.647537
007061,0.857768 13 4.991189 34.652153 460.576782 247.610657
007063,0.953670 7 178.083374 7.832140 471.174835 227.643387
007066,0.894026 3 259.484253 136.590042 395.005005 179.007568
007067,0.965892 8 55.979015 269.730927 97.675583 341.072327 0.828947 8 1.426568 400.462463 80.934669 500.612549 0.931695 17 120.280235 292.928864 235.265594 389.812103 0.618901 10 64.096184 331.645874 172.952194 441.096863
007069,0.845950 9 161.520020 150.558182 211.939713 192.606079 0.798416 9 379.266602 182.269730 434.797302 229.681641 0.654418 9 333.449615 129.161942 389.244965 157.055267 0.540986 9 349.014221 129.725403 385.646057 155.008163 0.907816 9 93.060570 124.165222 182.536377 187.611908
007076,0.853100 16 155.139954 115.953110 313.365479 219.367264
007081,0.975013 11 154.219269 82.486992 248.828583 299.187714 0.977938 14 23.499928 83.995308 250.524704 375.250031 0.721279 14 220.779099 103.353523 448.142578 374.315491
007082,0.886845 6 192.041641 181.662567 214.595169 202.984436 0.976093 6 131.750824 188.089310 162.219757 210.201431 0.581452 6 17.183802 184.985367 53.925938 198.552292 0.610147 6 324.222382 192.927002 348.799652 213.660965 0.506526 6 173.120804 179.985214 192.882599 198.804443 0.971004 6 215.799362 192.375381 244.395767 217.770309
007083,0.981852 14 27.856117 121.645676 167.403519 422.710846
007085,0.924001 18 80.091942 87.573494 424.490082 121.349762 0.643673 18 80.020340 86.175629 500.793579 122.387489 0.689090 18 324.871765 84.654953 499.661987 118.729607
007087,0.862635 2 120.469887 103.962921 268.844330 155.287048 0.552291 2 122.312134 103.208710 267.977692 180.526474 0.802081 2 121.403519 102.868103 268.319702 169.049561
007091,0.001000 0 0.000000 0.000000 1.000000 1.000000
007094,0.969103 17 1.856167 201.119736 252.025589 370.700195
007096,0.970565 0 46.106113 66.107285 489.920502 169.642151
007098,0.543242 7 6.883517 47.172119 279.477051 341.892456 0.639648 7 3.082752 47.109627 226.451782 274.628235 0.650004 7 2.943948 49.174995 352.462708 347.187531
007099,0.696865 11 33.276810 49.340778 340.469116 191.890778
007102,0.934462 2 71.796822 0.491291 358.877655 249.752335
007103,0.993434 14 102.974762 264.933105 164.721802 387.770996
007106,0.949354 15 157.020111 2.913160 274.755951 191.379990
007107,0.862920 18 174.184509 130.309296 316.854065 174.036774 0.927394 18 172.466293 112.670456 453.967438 173.606857
007110,0.898881 15 173.858109 52.648769 201.792419 77.431992 0.970330 8 320.625214 134.736176 444.937561 249.734985 0.952159 8 60.763332 142.655151 134.084473 197.705185 0.800332 19 1.063324 135.482300 23.629019 199.843262 0.869853 4 80.402000 182.880081 157.172348 248.592545 0.888347 10 3.550351 156.321136 334.953583 254.482086 0.549793 10 3.076136 174.526733 334.028503 253.888199
007111,0.704458 6 92.900291 120.903183 151.371216 139.267227 0.852684 5 142.679886 96.738731 428.112030 147.763809
007112,0.989745 14 109.980492 67.515099 142.103882 122.571892 0.985831 14 255.473679 66.497650 291.188660 95.257034 0.982737 14 14.659849 73.998695 40.936886 121.725494 0.872315 6 308.085999 79.632645 364.858429 97.277817 0.985239 14 161.407318 72.146866 189.910980 115.609940 0.977049 14 189.657913 74.614334 213.894913 110.362518 0.990307 14 59.431919 76.069077 95.373222 137.773514 0.704398 6 73.623688 90.053864 382.420105 162.219696 0.942511 14 240.454926 101.404999 270.476227 119.125198 0.855195 6 74.621635 94.870506 384.527557 163.920197 0.973517 14 33.943356 73.384117 57.707817 120.642365
007115,0.607840 1 2.627544 67.049683 223.363388 498.414398
007116,0.572708 8 29.921785 28.997511 467.305237 224.583923
007118,0.740421 6 366.980560 81.467003 396.603333 107.031036 0.539585 6 290.623108 77.349136 337.859314 101.631912 0.721412 9 16.384861 48.154465 298.172363 248.616699
007119,0.978215 14 28.361856 0.052482 250.138855 491.666046
007120,0.894237 14 68.874908 175.218781 194.329163 249.497482 0.993876 14 246.083206 150.779648 317.647339 248.848541 0.903946 14 411.420532 129.799606 488.894867 246.669769 0.829446 14 399.547180 143.736755 436.270630 243.652664 0.927422 14 411.551422 130.351135 486.215057 212.662598 0.705990 14 393.393433 144.068954 413.501404 175.046005 0.950421 14 400.466858 144.898987 432.827606 203.984894 0.923134 14 67.489777 148.645828 194.054840 249.174179 0.530763 14 430.849823 130.651199 482.539154 167.552795 0.586969 14 37.961670 148.687653 195.107101 248.943588 0.982804 14 425.796021 167.203339 499.388885 248.295334 0.947174 14 341.650208 144.186951 413.651611 246.956848 0.989681 14 286.639984 179.001816 368.228851 249.128311 0.768911 14 377.233154 144.222961 399.492615 174.917343
007124,0.779489 1 2.070927 214.663681 112.872910 499.380127 0.962715 1 43.261051 214.098938 115.526497 498.337555 0.619214 1 50.364990 208.315491 118.276939 361.092682 0.988111 14 1.275822 37.600681 113.825119 466.979034 0.789793 1 5.527556 186.000702 117.054550 366.007507
007126,0.927431 14 189.695389 120.462860 297.803406 217.492386 0.930920 6 0.973515 52.259693 138.567184 119.524788 0.831916 14 190.190506 120.309853 293.083344 199.037537 0.984201 14 86.495361 136.808563 208.708160 221.344177 0.505422 13 207.418259 140.364227 305.944397 224.187332 0.991273 14 302.395294 23.911116 427.816559 219.457565
007127,0.974897 14 117.021637 132.482971 133.267899 156.844391 0.985514 14 1.107139 134.078873 42.962341 197.549866 0.721157 18 158.786560 105.972069 446.927643 163.750900
007131,0.862858 6 56.060822 327.608612 86.423744 362.087341 0.933451 1 8.530253 2.684757 207.370758 499.385712
007134,0.918404 14 175.567612 22.210644 284.203003 145.778931 0.943982 12 321.578247 129.980484 406.375244 296.804596 0.785297 14 339.484619 115.329971 364.840485 165.376938 0.745577 12 97.012741 80.498619 357.908997 241.684692 0.612602 12 34.120430 81.737862 404.179352 370.651306 0.886610 12 37.077339 80.574738 353.068390 369.407990 0.767008 12 240.739288 83.754486 355.645294 244.427322 0.976153 14 370.617889 101.613068 409.763885 227.478546
007135,0.727039 0 205.439331 116.680229 307.847809 148.904129
007136,0.991340 14 133.954453 86.759590 179.346344 240.422745 0.981081 14 1.469158 197.944275 102.414742 363.217773 0.988660 14 246.308060 145.549332 398.006287 300.221130
007137,0.922381 14 1.607608 152.923706 108.932571 329.845642 0.718920 14 1.291294 152.614807 104.732964 244.549347 0.855741 14 1.678646 -0.625690 93.029655 156.348495 0.693500 14 1.656294 0.360481 87.533890 77.540558 0.959913 1 256.980133 122.442482 420.927704 233.298447 0.873422 1 389.370697 113.690201 499.213196 197.378159 0.780699 14 14.692433 46.780823 139.358704 295.500214 0.988222 14 125.161438 149.078644 260.812073 331.199646 0.569687 14 1.064107 -1.984416 91.206001 192.263092 0.961538 14 99.561104 1.561502 190.696625 293.990570 0.743509 14 10.525852 43.476646 181.926041 324.333496 0.567631 14 1.071639 13.077273 40.855434 70.168983 0.792091 14 1.695626 47.100327 120.466286 327.351715 0.729246 14 13.624724 46.030937 129.909775 312.428406 0.572830 14 102.146317 0.055173 190.428818 114.251198 0.623270 14 14.250372 45.323418 120.271858 172.107925 0.966859 14 309.001526 101.619026 403.841003 265.554993
007142,0.936499 18 43.499268 91.531967 212.445770 315.885254 0.941675 18 244.273819 69.984375 442.314667 312.267151
007143,0.001000 0 0.000000 0.000000 1.000000 1.000000
007145,0.641618 7 63.151569 75.439194 499.359985 334.073212 0.511099 7 1.788110 76.807732 499.670288 334.436768 0.763377 7 140.542404 76.975296 498.071503 333.109985
007151,0.993009 14 162.931824 51.664753 288.661774 374.805756
007155,0.960729 0 45.459255 104.113159 373.332031 211.264709
007156,0.518312 18 205.680145 84.201012 498.594879 172.128342 0.716798 18 221.834717 86.100868 498.613892 171.357788
007157,0.573508 14 234.049530 137.393814 267.788147 174.557358 0.542983 0 45.680820 121.822807 463.588776 222.457993 0.906829 0 2.127290 124.005623 104.742783 164.744019 0.972455 0 42.893021 94.375290 471.874207 222.220688 0.978787 14 231.231094 136.552094 270.476929 214.271332 0.987680 14 263.273193 124.293633 301.264526 218.612778
007158,0.725456 9 26.431784 91.567978 281.833862 502.283264
007160,0.705984 1 3.239090 97.131950 219.561829 498.149445
007161,0.990612 14 2.430380 54.794537 221.847672 500.286530
007164,0.888713 6 278.654327 157.983765 325.203247 175.438248 0.973999 0 2.294928 44.096569 453.957214 202.384766
007169,0.801995 6 73.999001 139.408279 112.456276 165.135422 0.718086 0 43.129532 49.130367 440.937775 168.304581 0.507978 0 49.497215 74.411118 239.610611 143.204681 0.902189 0 46.888084 74.886543 443.605316 169.117920
007170,0.916451 17 235.052078 153.687958 498.396423 333.710938 0.954323 14 221.665405 116.940887 313.257355 199.148758 0.981955 14 1.609292 154.010315 121.114594 334.122467 0.955730 14 122.940170 101.476479 395.337708 333.347748 0.643358 14 300.033722 99.706863 396.584412 215.759232
007171,0.749397 1 207.720276 93.574188 281.489441 162.231033 0.673602 1 332.260803 94.957260 499.118286 306.993042
007173,0.787076 6 299.994080 275.251556 440.546783 373.954712 0.562082 0 57.485744 34.039490 442.663208 373.172760 0.627596 0 61.522797 31.812016 429.283844 372.701385 0.956582 14 345.940613 176.133911 370.491241 270.287537
007175,0.518236 14 96.578300 56.976635 474.601257 332.793701 0.874665 14 114.281403 2.496823 498.444366 332.637665
007176,0.982148 14 49.906757 127.024918 120.954086 239.681427 0.981044 6 17.046219 198.445526 320.808441 431.518646
007178,0.985510 14 65.125931 104.765945 318.431915 373.830048 0.976673 8 264.726135 217.574844 347.146362 371.423889
007179,0.988071 14 389.562958 104.692108 499.683319 331.828247 0.773213 6 171.418457 135.419388 222.516830 164.074753 0.993318 14 1.595743 55.943100 184.798843 332.793701 0.988353 14 158.795349 80.052116 386.065735 331.906067
007181,0.936621 8 303.509460 133.251633 400.777710 269.387817 0.958475 11 100.896240 173.583740 257.753601 284.936462 0.990643 14 241.110992 85.468536 359.141510 298.264008
007183,0.978595 11 2.781287 93.989967 437.586853 296.878204 0.589003 17 45.577198 119.896126 444.236938 375.892273
007186,0.764665 13 397.517517 129.715546 442.342010 167.969330 0.994294 14 112.274620 96.087029 153.995163 273.414276 0.991564 14 18.985220 91.575859 74.121330 323.940918 0.561952 1 152.290146 156.568893 220.008835 246.123077 0.991878 14 210.633957 136.649429 241.468430 251.438232 0.993164 14 339.574402 146.001923 403.472290 298.366913
007188,0.831235 2 203.427170 140.423965 334.205048 237.341568
007190,0.619527 11 2.926454 53.042969 320.710968 332.653839 0.711618 11 2.361298 47.134327 424.182159 331.981995
007192,0.508252 17 89.889992 111.197815 440.896027 321.003510 0.904999 17 0.266179 112.562904 441.177429 374.859253 0.627665 17 3.106668 120.080688 266.565979 373.648590 0.773264 17 255.557510 111.098457 440.878845 319.080292
007195,0.980853 14 336.017365 25.439686 499.034393 331.816040
007196,0.941751 19 157.610474 59.227177 296.821259 225.354660 0.939086 19 1.552738 55.145565 150.468979 219.643555 0.955400 19 298.404968 53.344852 440.530029 217.831116
007198,0.637234 7 200.980164 115.229973 390.892059 299.982788
007199,0.954369 7 77.745277 36.775276 417.593536 375.494415
007201,0.627371 13 71.629822 226.551315 255.044006 333.130554 0.600616 14 164.289642 94.279327 292.856110 264.948547 0.821430 13 4.330054 223.111816 258.765289 333.401245 0.637405 14 161.177658 95.005798 292.409271 333.371399
007202,0.634403 10 113.845650 132.937042 187.778625 179.220718 0.881932 8 79.116188 127.710457 118.679947 180.105652 0.501567 10 32.135105 127.058563 184.283798 194.213898 0.648731 15 432.581055 97.264923 489.573730 214.211624 0.777305 15 384.156708 139.737961 441.328156 226.033264 0.583384 8 73.718552 128.887955 113.819107 181.923065 0.864904 8 35.474842 126.231438 74.648079 177.509491 0.657490 15 1.399796 126.504341 41.925880 237.250580 0.766138 15 132.342606 185.545044 199.402176 278.541443 0.929011 8 114.782913 125.929459 154.719223 180.042007 0.948116 8 155.273392 127.675652 198.589966 184.492111 0.877497 8 40.728451 126.980164 96.215904 181.066528 0.502622 8 65.944420 128.489334 101.830307 180.360962
007203,0.745542 19 145.171814 49.646107 225.902252 173.952133 0.943032 19 42.804256 1.170292 144.163177 190.488113 0.642550 8 366.598969 185.277267 442.742950 320.643951 0.720078 10 -0.060260 168.358582 439.625031 376.588989 0.986715 14 271.282440 134.667450 379.929962 294.738434
007206,0.939666 18 82.813339 164.682632 185.527969 283.498779 0.988360 14 214.785263 204.445831 230.014618 259.684540
007207,0.921384 8 265.489655 93.723534 309.961700 157.157867 0.609544 8 290.207825 136.436172 431.688324 264.676910 0.960133 14 1.354121 186.840607 73.296410 282.559174 0.531386 8 357.379608 99.057671 392.394897 140.302170 0.729076 8 395.835236 136.480804 433.080414 197.556229 0.667269 8 276.806885 97.775749 393.028320 158.710266 0.913622 8 431.853241 95.691841 499.485321 170.734879 0.926480 14 109.194847 102.230652 248.333908 209.083237 0.977563 14 432.222137 161.998383 499.952911 280.179962 0.784919 8 1.097492 139.190079 28.397228 192.532669 0.896864 14 312.351013 96.631531 367.425049 128.806839 0.980349 14 198.071213 78.393173 259.473083 150.810303 0.981157 14 126.627731 79.188515 182.491531 110.482422 0.913828 14 31.145960 119.074364 243.281372 279.899628 0.978409 14 29.648378 127.489594 206.716064 279.991547 0.952484 10 171.049088 145.019821 424.173431 279.731323 0.817435 14 300.826752 97.086548 389.481232 187.070328 0.963981 14 215.551666 37.663803 258.963593 73.622192 0.987861 14 278.066223 119.896713 437.431091 279.856598
007209,0.968446 11 47.482006 30.600771 204.665558 382.268127
007218,0.945167 17 27.925148 47.279015 417.744995 277.485596
007220,0.666022 4 241.153549 222.534607 252.643051 263.016174 0.738221 4 236.397385 222.939453 249.282806 264.162445 0.831084 19 101.755150 208.674316 134.330338 276.176758 0.509817 19 60.502625 244.174164 98.660835 298.708618 0.781249 17 112.953308 199.284912 287.082123 269.885162 0.957821 8 290.781769 222.875519 396.837219 359.932861 0.981043 14 154.372192 156.537720 204.927231 249.746277 0.979752 14 195.251785 156.112213 237.273575 250.233688 0.843258 10 103.191383 244.805573 303.670013 373.261169
007221,0.878052 7 27.392790 32.348412 345.564972 374.106781
007225,0.938447 4 95.362495 147.964172 122.327095 254.608215 0.969622 4 79.257980 179.693527 110.143631 292.162384 0.979128 4 298.868744 168.066956 337.092316 313.553589
007226,0.974760 18 19.293190 76.593460 486.978363 230.439392
007228,0.912129 8 251.813583 85.107658 304.710754 164.643555 0.898784 10 120.907364 93.484688 262.386841 164.564972 0.948364 8 204.470032 79.060127 262.935425 149.859924 0.983950 14 19.341148 45.910568 156.672363 206.399216 0.686747 8 128.235123 80.278458 177.098526 105.342430 0.911031 10 23.539648 142.267380 415.032562 279.408234
007229,0.749987 12 -0.186020 16.627016 234.048233 163.678650
007231,0.001000 0 0.000000 0.000000 1.000000 1.000000
007232,0.813586 1 0.993763 258.175934 46.526184 383.982269 0.872733 1 16.385593 257.289551 47.765305 347.640259 0.992795 14 15.648434 183.923416 49.904789 343.288971
007233,0.964788 3 17.412663 0.603430 443.413269 207.861923
007235,0.990416 14 169.226913 18.832558 330.040131 190.999573 0.967796 1 142.209549 89.483078 369.685303 209.806290
007237,0.940027 4 106.493027 177.117767 122.248337 212.708344 0.786151 8 88.909836 106.687210 138.254395 141.575043 0.963978 14 327.514954 127.955498 441.353088 278.804321 0.920430 10 2.169743 172.843399 232.818375 280.522125 0.988745 14 139.059769 53.620461 256.178864 218.430405 0.982171 14 84.119865 76.176720 191.492432 193.381012 0.978027 14 294.434448 50.032188 379.976593 182.330765 0.502629 8 1.259956 243.070877 50.868172 283.336700 0.615438 14 253.697815 50.741909 379.876251 181.819565 0.992364 14 200.481766 95.822166 367.852753 279.713867 0.743234 17 233.222397 58.362713 422.331177 156.073837
007238,0.955504 7 41.965389 207.962921 140.112183 402.355835
007239,0.877343 2 39.649338 54.307999 424.153809 224.573212 0.627447 2 183.822128 53.381145 426.380737 214.198944
007240,0.892489 8 150.682404 45.438141 241.299973 128.304382 0.812679 8 309.192902 239.800110 417.929779 375.291656 0.682450 8 359.692963 44.540012 418.975677 112.588905 0.879624 8 1.047373 68.137886 98.206345 190.091812 0.962107 10 3.325582 92.390099 418.508179 373.371063
007242,0.973669 6 1.056692 179.633224 38.039417 265.740967 0.933568 5 41.643753 2.463285 410.525787 374.515869 0.725204 6 1.300253 156.297455 53.723972 205.925629
007246,0.985669 6 0.761241 84.718803 407.436829 375.823700
007248,0.800304 15 26.470631 117.757217 226.774689 443.564484 0.825691 15 4.914757 11.251539 238.032196 439.943787
007251,0.989179 14 1.223110 8.772328 248.591736 441.195953
007252,0.987442 14 30.129187 17.835800 205.326859 220.513550 0.936701 12 198.272278 68.148323 498.733826 220.683807
007253,0.965235 14 64.410133 104.899826 157.910980 284.547485 0.976574 12 77.216164 111.768394 143.659393 433.373505
007254,0.001000 0 0.000000 0.000000 1.000000 1.000000
007255,0.956397 8 160.180298 68.740784 334.159821 277.446930 0.725042 8 249.411209 62.083584 380.501221 219.523880 0.816482 8 247.461884 63.303932 380.490997 261.306763 0.810522 8 162.419128 69.748581 245.894119 204.561081
007257,0.934800 0 122.611687 147.808212 153.651245 171.097382
007262,0.643784 8 401.920197 164.051758 499.221375 248.835907 0.969528 0 134.788422 110.883423 254.538513 146.791306 0.593874 0 2.333745 109.486298 254.836792 149.242355
007264,0.910092 17 2.239197 118.921448 206.241760 243.397766 0.661015 17 182.154190 156.012207 399.366272 279.093903
007265,0.544005 12 75.955070 10.787199 317.468414 232.550751 0.552023 12 4.289284 104.059578 272.029999 234.470078
007267,0.994970 14 168.141190 100.640846 203.419037 186.942230 0.617100 14 319.528961 110.182137 335.798279 137.195557 0.664528 6 369.781586 113.323395 401.162354 128.749680 0.973422 0 93.141319 61.420654 476.015198 134.055893
007268,0.975727 8 115.886475 258.716614 194.407333 460.595154 0.991055 14 80.040733 45.252724 164.598450 499.853485
007269,0.538974 2 215.515350 105.800301 318.711914 148.001266 0.870418 2 132.007675 56.012638 293.030334 134.662323 0.956782 2 198.765564 102.077881 407.767700 186.202499
007272,0.591229 15 2.477825 21.057364 440.544220 279.544708 0.624243 15 131.469086 85.601425 253.750916 276.725281
007273,0.982416 6 75.950447 92.618279 485.936157 201.420792
007277,0.982546 14 1.572859 108.530518 211.784180 499.613159
007278,0.979196 6 43.256157 246.023651 85.777214 275.701416
007281,0.828233 6 14.972448 158.819489 267.865692 374.602417 0.962003 6 367.301849 164.906631 443.430817 346.522034 0.969443 6 1.323342 69.314026 267.087006 375.199188 0.994402 14 284.053986 108.653229 378.343994 374.117920
007282,0.989174 6 357.993805 159.565872 484.443817 281.793732 0.989193 6 2.103031 135.211136 172.611557 292.361450 0.990228 6 198.403336 140.949905 325.938538 290.277649
007286,0.841516 0 156.132950 55.743050 355.517273 270.938690
007287,0.801229 17 23.229755 48.246101 269.430389 267.381470 0.677938 10 120.633095 157.924240 374.935486 374.104797
007288,0.928614 6 118.078575 17.900814 242.577271 59.103081 0.989367 6 1.974016 18.634031 499.680969 192.621674
007290,0.682857 0 339.283539 193.550079 379.784760 214.481018 0.730854 0 313.036804 179.613037 362.303253 214.526276 0.972432 0 74.526627 155.422134 257.812378 223.173538 0.678143 0 1.485482 134.830383 257.244873 222.798721 0.890979 0 312.180908 179.142807 377.757507 216.047562 0.891970 0 242.516937 177.276810 375.796143 218.577911
007291,0.713993 7 108.169807 41.643944 384.271149 375.407593 0.734298 7 104.415924 19.285084 400.882751 375.128601
007293,0.961400 14 171.111008 11.650935 257.220642 84.551704 0.967765 12 48.946991 52.775772 417.101868 210.463226 0.907830 14 211.750473 126.630890 317.515930 211.323685
007301,0.988405 14 43.393799 20.756620 183.245300 247.523590 0.913694 14 93.505013 132.966843 397.407898 250.821014 0.500339 17 159.499374 111.180405 343.692993 204.315155 0.569946 4 65.297150 92.630516 88.681107 134.938828 0.655948 8 166.025909 135.396881 292.571228 241.661850 0.926596 14 243.057251 133.075012 396.677124 250.019943
007303,0.964942 12 62.966297 188.827454 147.310501 431.052795 0.960111 14 58.252739 137.337677 122.374947 335.476471
007304,0.797724 13 69.175285 174.848190 216.913803 418.895905 0.556123 13 2.504554 174.449936 216.947586 499.378632
007306,0.971886 14 371.128052 66.990936 499.223907 228.826218 0.559577 14 6.987959 77.090675 154.485535 173.851517 0.984413 14 139.194366 75.857216 259.082336 173.342545 0.618677 14 57.899178 11.769522 139.810242 117.160286 0.981449 14 1.588024 77.400436 156.644501 250.631042 0.968316 10 108.804970 147.218155 497.894196 256.652344 0.985287 14 306.498535 61.348629 386.603119 163.879639 0.656830 14 309.561798 63.703655 499.177277 231.998199
007307,0.966219 13 158.892090 66.114662 435.506989 202.011002 0.991881 14 249.618347 39.954514 379.298798 179.334442
007309,0.943833 1 6.927148 23.203150 247.249893 428.672241
007310,0.968501 12 80.652824 132.491806 179.021301 382.867401 0.944628 14 80.824425 102.063713 173.476044 303.586639
007312,0.886477 11 65.731583 51.454910 355.151062 199.590775 0.660456 11 2.415419 51.218861 355.005066 253.251984
007313,0.959147 14 10.350961 70.680222 70.548851 293.749695 0.519376 4 75.131660 378.799530 100.670410 453.673157 0.803455 14 11.752761 69.279465 75.042427 385.128448 0.677874 8 11.902750 52.316486 276.968628 459.378418 0.584162 10 15.180610 154.497589 278.366791 457.960449
007315,0.972889 8 119.550385 256.717621 158.277023 337.361206 0.854699 19 143.863647 132.293976 236.449371 224.516541 0.782028 19 154.658463 249.755615 244.304260 337.504150 0.940686 8 188.643219 310.161835 247.008423 443.092957
007316,0.994062 14 1.577219 42.604671 282.174927 441.000153
007317,0.967615 14 143.959839 5.166102 319.730927 108.109566
007319,0.727503 15 94.024872 141.763306 217.954559 375.125214 0.917350 8 11.103407 0.992462 95.358055 107.769165 0.584638 8 1.229860 233.938660 96.607635 352.733887
007320,0.989117 14 110.264404 237.397430 177.972778 440.658752 0.964822 1 118.533539 342.998199 180.220444 491.557190
007321,0.901630 14 163.657455 22.067556 202.584442 101.663811 0.925210 19 63.792168 1.208201 254.379211 151.420883 0.596381 7 230.580872 121.738960 319.038940 220.431107
007324,0.660992 14 168.611191 73.036964 326.873779 200.040497 0.526445 1 199.862747 186.940216 498.077301 253.699951 0.508506 1 93.614830 158.610916 384.462250 251.747940 0.937428 14 168.637497 73.404503 327.999664 228.093155 0.665673 14 168.404175 67.434036 499.650848 249.183655 0.922425 1 95.646500 158.442474 499.502777 253.142365 0.983368 14 263.150146 67.395798 498.935272 249.305832
007326,0.953952 2 156.525558 52.251907 370.025513 137.393250
