image_id,PredictionString
009604,0.872225 11 -0.475779 9.175629 253.743790 499.419708 0.984044 11 31.772844 8.602262 253.453888 499.291534
009606,0.373174 8 40.642212 325.236053 159.175690 500.276459 0.347688 8 117.345795 117.306923 150.375793 193.991028 0.661070 10 62.750938 317.633698 256.465668 448.164001 0.828577 8 84.730186 126.519623 118.379913 203.606995 0.785426 8 84.734482 125.238937 117.103447 189.264816 0.480297 10 0.543505 265.746429 95.984337 335.125793 0.737289 10 26.926529 315.488617 256.102509 399.923248 0.962162 8 170.880478 385.220123 255.260620 500.010132 0.947453 8 163.016327 301.177368 200.475571 344.057739 0.483248 8 126.032532 123.080956 155.944489 188.319794 0.406692 15 0.744437 304.457428 32.489155 449.037598 0.471532 8 91.326393 321.468384 220.459839 499.438599 0.976169 15 58.918972 225.522247 95.763672 275.602600 0.744635 8 99.973976 124.637871 128.520523 202.318939 0.369987 10 23.170073 270.423096 256.182526 500.160278 0.903840 8 87.597687 127.099335 119.432999 207.639603 0.977921 8 59.674522 327.493835 153.477386 499.563263 0.304757 10 27.271294 296.780182 257.485352 499.619476 0.986178 10 27.482306 321.844116 256.726013 499.646057 0.954383 15 119.099594 306.471252 164.002609 353.139191 0.472892 10 56.176266 313.360382 257.494690 385.212067 0.788912 10 55.897583 316.932251 257.077209 498.807678 0.780796 8 163.316101 299.831573 199.747726 341.801239
009607,0.856947 2 108.110321 95.841003 408.191193 258.957489 0.430929 2 109.639961 92.791794 325.006470 214.946503 0.986110 2 109.362434 94.593216 325.306671 183.605072 0.363102 2 239.600616 1.695315 359.201660 88.732101 0.942846 2 108.454376 95.695305 408.331177 261.766479 0.387929 2 108.542976 93.796814 322.666626 218.624435 0.971789 2 151.900085 157.755325 409.755035 264.087494 0.832731 2 242.114502 1.187637 352.504578 82.353241
009608,0.910018 2 176.069641 53.021145 269.492462 102.199104 0.798848 2 159.646957 52.331894 267.023071 167.067429 0.956917 2 160.628677 52.612682 268.518036 167.373367 0.958268 2 158.370132 52.215679 268.720825 166.821915
009610,0.995814 14 6.733937 28.705328 184.723999 498.171967
009612,0.546621 19 173.144211 209.614883 250.053116 491.082062 0.443705 14 12.217909 107.682091 234.049789 459.830994 0.411552 14 14.352081 107.506813 187.542999 499.118103 0.677244 14 12.778374 107.029114 197.086349 499.675781 0.991489 14 11.835560 106.922226 235.712524 500.971680 0.387024 19 172.337524 209.425522 249.744553 488.503448
009616,0.513105 2 187.247498 61.950649 335.005341 171.192261 0.434458 2 172.725098 31.968779 336.623444 157.436035 0.529132 2 176.841644 31.748320 318.815948 127.324249 0.420398 2 150.980698 61.791496 329.176178 190.376144 0.403978 2 87.004959 29.522402 337.756287 190.113693 0.932296 2 198.946686 60.602772 335.521240 190.009888 0.390017 2 85.384933 43.730251 338.215057 191.168411 0.522381 2 155.571167 30.596960 337.145477 190.187393 0.628144 2 165.025177 30.659369 337.135437 189.634201 0.583126 2 208.292938 61.771648 332.597595 158.536224 0.449020 2 173.843475 30.827406 338.685364 188.296143
009622,0.309576 19 41.737816 59.666115 175.694855 105.533463 0.651308 4 447.883392 176.551315 466.959686 201.608902 0.610326 15 401.648224 92.653702 453.279480 124.520813 0.742885 4 447.952026 175.481339 467.496887 201.414703 0.746305 15 412.507874 93.503159 454.317474 137.526123 0.991775 14 83.553986 36.417259 279.755829 222.723938 0.332294 4 403.962006 47.011555 426.665009 89.385811 0.641650 15 417.988495 93.438232 453.873657 123.416603 0.704176 4 445.398804 176.470276 468.553009 219.137634 0.819106 14 249.548752 74.652985 427.451538 221.944199 0.600108 14 249.327316 73.204964 425.557373 222.481705 0.669183 4 403.296143 47.248890 426.076874 88.550995 0.992879 14 250.758820 73.218422 474.206970 222.579910
009624,0.957591 11 203.068176 37.275742 274.419373 139.900360
009625,0.495973 18 30.572495 133.962051 187.118729 415.266937 0.921304 18 29.608461 121.353271 187.017120 435.192749 0.341867 18 28.145159 1.409948 223.883499 451.631927 0.978946 18 28.957230 94.595848 188.009399 433.456970 0.770766 18 28.007801 93.799454 190.921829 437.176819
009626,0.475111 14 112.015076 143.251190 256.208038 270.501129 0.902668 4 309.022522 316.193939 333.671906 375.603363 0.558978 17 23.029222 130.713394 438.259308 336.144409 0.344466 17 2.836943 202.007919 436.666534 358.727325 0.815419 17 6.614804 189.360916 434.110260 358.328735 0.488153 17 3.341109 197.013702 428.208313 353.187866 0.308980 14 102.516014 141.459061 258.536438 270.686798 0.487053 17 163.554626 188.708252 436.353027 355.500519 0.614165 14 35.110863 145.441269 399.599884 271.081177 0.949248 14 29.616386 144.075302 365.280426 272.314484 0.713295 19 88.170525 1.093852 236.956055 81.600105 0.381179 17 -0.412986 125.368004 440.154327 373.526093 0.937609 14 30.014112 143.985123 253.737930 270.795685 0.816126 14 30.051693 144.024673 373.563354 290.359436 0.981784 17 2.437577 126.463753 437.142059 359.545502 0.354512 14 34.021778 173.991852 425.213989 299.037415 0.614609 14 115.925949 143.471695 250.989197 265.472717 0.694600 17 2.307162 196.709625 435.845428 356.635681 0.793968 19 85.691231 0.651419 380.473602 117.734818 0.652917 14 136.830444 164.069901 401.264740 291.159790 0.507888 17 2.742440 247.743103 431.802673 370.021851 0.987032 14 205.506149 178.028244 370.830780 291.466095 0.734882 17 2.789348 174.972610 437.898346 358.632416 0.422009 14 224.805771 150.050705 399.274353 272.980804
009628,0.350394 14 2.327483 115.884201 116.810364 348.220337 0.351355 14 1.122221 116.895119 198.040970 373.388000 0.865174 14 82.341202 115.440369 309.376617 365.526184 0.510626 8 44.380424 101.320587 330.276794 374.303741 0.421431 10 300.610229 204.919830 430.124268 372.711212 0.846690 14 80.634872 115.894119 230.504425 360.924591 0.887685 4 400.162384 183.619781 415.545593 231.037476 0.862025 14 1.623034 120.847488 112.761337 319.959656 0.925485 14 80.584969 115.391022 285.221313 359.910583 0.497719 14 1.376651 121.270882 150.299042 373.349945 0.784835 14 80.511574 116.802628 252.677017 352.416229 0.808155 14 80.829216 115.651398 291.860352 357.927948 0.704504 14 1.814857 119.888565 105.347198 325.310211 0.985027 14 1.406390 120.937332 111.352486 372.271088 0.959691 14 79.697937 115.533195 334.547607 373.948395 0.958415 17 4.084497 99.315796 329.436737 374.880249 0.347219 8 2.572432 96.476479 327.228973 374.765625 0.935123 14 192.145752 116.270477 329.421936 373.278320 0.494521 14 84.379448 114.358315 397.262939 373.988708
009630,0.929061 15 262.407745 96.641899 296.515442 138.173157 0.653015 15 294.249481 101.238136 325.010193 141.967697 0.966987 15 260.493042 96.328918 296.189667 138.800400 0.610784 11 303.126678 162.242020 378.308472 312.923523 0.781301 15 298.939453 100.718277 329.652557 143.412445 0.624759 11 303.110443 162.419189 362.150116 312.269531 0.413082 17 124.580193 161.210861 187.080780 196.226227 0.628768 15 264.583984 97.857750 292.611450 136.910690 0.627096 4 397.812408 198.163101 418.456757 262.209900 0.355312 15 339.561188 112.827370 368.877991 143.181686 0.503491 15 259.651489 95.905670 336.851715 140.841339 0.765046 4 41.122265 145.237564 62.664299 211.327545 0.972469 15 329.736664 86.135857 373.769806 146.080093 0.461101 15 260.864288 96.846596 302.105927 139.639145 0.677694 4 398.198181 199.615097 420.148743 265.232971 0.965698 15 332.128662 85.526741 375.175629 145.060532 0.795585 11 301.956482 162.607727 360.343292 312.210236 0.826039 15 296.614960 105.753632 322.873199 142.333313 0.374859 15 313.306427 86.423431 367.504761 145.049408 0.551908 11 303.195923 159.848297 375.594421 312.105743 0.918389 15 297.237915 100.206001 331.137390 141.928360
009631,0.358194 10 185.982071 158.861877 294.211395 284.851715 0.983628 8 402.866913 165.554321 476.523590 247.065643 0.784442 10 63.145214 151.593109 302.175659 298.614441 0.647095 8 266.354187 214.412750 329.333588 268.449890 0.537661 8 126.583504 157.275955 210.667679 306.818054 0.680572 8 192.370422 137.445709 228.700485 165.110809 0.864880 8 404.789978 165.625977 477.036957 246.826523 0.668949 10 66.784798 148.983353 300.350098 305.542786 0.557211 8 155.175583 138.490585 182.574707 160.691071 0.863206 8 191.462357 137.743484 230.179657 168.458420 0.487458 10 4.189521 148.666046 316.845581 306.928894 0.903831 8 124.856102 155.897507 217.165512 309.520569 0.984830 8 35.698059 173.835236 105.453415 261.710602 0.569233 10 114.451706 149.224869 301.923950 305.423065 0.809305 10 65.818924 150.871048 323.175842 306.631195 0.533211 10 189.275085 161.934906 328.407532 279.911377 0.371144 19 77.842255 139.850143 114.601051 173.447601
009632,0.888977 8 311.524048 177.774460 396.464752 223.327805 0.968756 19 204.141922 8.986383 295.742310 96.609863 0.829607 14 75.145187 124.775719 97.707611 149.084915 0.977500 19 354.883392 131.261963 421.139557 170.563217 0.886980 8 311.990448 177.915634 397.455505 223.672592
009633,0.620847 14 278.863739 60.172146 344.384979 104.675507 0.957506 4 90.514503 133.748581 107.557152 168.796829 0.989635 14 266.632538 58.865906 356.232025 123.105820 0.759618 14 102.096092 108.634003 147.168594 170.849823 0.835535 4 0.607247 136.080383 11.914875 168.030487 0.994603 14 97.757851 108.998581 148.962341 170.566650 0.967536 14 382.900513 58.564190 438.446259 113.206551 0.340761 14 263.926147 57.874012 376.971954 122.017151 0.785347 4 75.478333 136.162933 88.229599 168.762283 0.931779 4 69.556961 135.815430 81.940811 168.586792 0.994640 14 17.067202 112.135559 85.796547 166.203690 0.989611 14 137.019211 23.591080 347.406464 184.334900 0.301309 4 83.864616 135.818924 98.278748 169.772034 0.678708 10 1.998931 165.198212 449.715057 249.414215 0.971636 14 138.776810 58.340416 349.132202 184.840652 0.986251 14 378.264374 57.321957 445.000519 117.879799 0.788770 14 267.756195 58.625217 352.647095 120.347725 0.961500 14 269.344696 58.861866 355.090271 121.882973
009635,0.952631 17 7.459819 379.459137 171.083496 491.982697 0.927255 8 169.472595 371.527802 217.725433 473.456268 0.326449 10 170.647049 381.328644 223.764572 499.538422
009639,0.625102 6 4.974291 81.199074 180.971359 174.889877 0.351555 13 148.127548 15.064498 235.448196 73.998138 0.413105 6 12.886204 88.554031 181.914246 171.979568 0.363572 6 26.318331 64.643555 123.648613 91.885933 0.760768 6 12.376078 66.346352 231.329590 174.339722 0.927493 6 3.480092 67.416206 300.648376 217.142715 0.408070 6 11.329033 34.093124 256.549866 171.273514 0.347930 2 152.549118 14.009556 205.615997 58.199848 0.366439 6 2.096020 69.267517 189.826553 173.774048 0.546650 6 0.227064 -1.167281 498.987610 220.021927 0.989738 6 7.308193 69.505936 183.034485 172.197784 0.654332 6 1.786225 66.093979 180.396652 176.807465 0.571326 6 117.561150 66.938400 232.694702 98.559296 0.367598 6 1.168832 62.075752 499.214539 219.466232 0.455543 6 14.603868 64.032135 180.302017 171.607788 0.357716 13 153.772705 36.861084 233.884598 71.526443 0.451413 14 182.158432 72.555214 228.852173 129.973801 0.653478 6 119.540680 69.933334 176.689255 98.114235 0.315035 6 2.361968 80.331154 300.503204 219.493698 0.842532 6 162.793457 114.759644 301.550934 216.904495
009640,0.525203 19 0.434890 0.742838 499.613586 204.376968 0.985730 7 153.188583 85.677132 367.518738 173.632172
009642,0.389916 7 -0.500411 -1.068838 264.125214 282.716888 0.981992 2 157.949127 136.124130 212.884216 177.274338
009643,0.553584 8 70.845268 280.342194 200.212891 416.326080 0.755123 14 74.770126 273.494659 103.176498 351.248260 0.622789 15 76.826309 182.333862 99.661980 207.547302 0.359167 8 143.412445 326.972839 209.899994 422.342072 0.502903 6 236.250443 205.772781 250.016083 218.050323 0.741238 8 71.329567 280.439453 166.284058 409.321045 0.808316 6 143.893097 208.997604 158.843140 226.630035 0.665984 8 73.170189 282.596313 200.236511 417.197327 0.919329 6 255.097717 214.345566 274.460724 236.193588 0.675025 6 236.509949 204.735962 250.686813 217.744324 0.595671 5 158.133881 190.363251 222.662827 249.492004 0.839096 17 70.070473 279.613495 196.800980 415.875244 0.590147 8 142.338257 319.863525 211.722198 428.381836 0.563923 8 71.061996 283.588440 198.326920 499.008026 0.608693 10 68.819374 263.875427 162.268326 302.280121 0.326128 8 60.599098 277.262085 165.217102 408.825623 0.327498 5 66.223724 208.531860 111.846733 237.128372 0.621291 5 66.265305 210.116653 105.002739 236.737396 0.802132 8 73.297997 281.980103 162.010651 409.824127 0.579471 14 68.090759 271.545166 99.130630 348.595551 0.543681 14 70.810081 272.965363 87.658974 303.478241 0.981957 5 157.022324 192.341019 224.737961 251.277832 0.318107 8 69.714249 281.964783 206.750076 499.295227 0.973038 6 254.545212 213.787949 274.876038 236.178909 0.719987 17 71.999908 282.386597 211.454803 426.218811
009645,0.642427 4 218.782471 0.951949 286.601654 153.120941 0.960454 4 104.379700 137.161011 184.139359 242.996246 0.353335 2 287.317444 152.869232 400.583038 240.302368 0.481524 8 281.296417 96.954903 444.927368 263.201691 0.309826 2 296.797058 164.658340 401.443268 246.548584 0.500644 2 53.031048 70.829941 103.372215 102.517708 0.779333 4 309.145630 5.534571 360.142578 100.859673 0.965479 2 295.329803 165.001694 394.433868 212.029434 0.546064 4 124.936012 1.604699 202.516876 235.908279 0.731635 4 224.479568 0.447236 276.938751 150.240570 0.897008 4 125.484940 1.330130 203.114151 231.880829 0.488082 4 300.460663 4.752148 358.467194 172.595810 0.968276 2 321.487610 104.846893 410.454346 143.760742 0.733225 4 308.433929 4.428288 361.218292 114.724335 0.957602 4 220.743362 1.636980 287.064484 188.234528 0.420957 4 25.085512 47.529228 107.876701 218.029648 0.640109 4 296.571594 5.344463 358.581085 178.195816 0.807243 4 25.590267 47.266899 117.504669 220.419281 0.981990 4 296.899414 3.473706 358.553436 175.689377 0.944807 4 127.636360 3.723331 201.384613 225.811752 0.954805 4 220.790298 2.370380 287.367798 221.764328 0.713659 4 320.414337 5.000359 360.917664 101.499710 0.963109 4 28.995264 98.369034 118.551033 224.015930 0.973662 4 196.888626 140.204056 273.502533 246.143890 0.944010 4 286.719177 7.474713 358.289154 231.844666 0.848923 4 23.024828 45.982182 117.180481 223.003662 0.350544 4 143.760590 10.094097 201.377274 188.848633 0.895874 4 222.137497 2.934337 287.317749 228.753601 0.423221 10 0.503376 155.908005 436.841431 279.352509 0.946145 4 220.615524 3.182419 288.001007 230.804794 0.502245 4 290.087433 5.747985 359.459442 200.504471
009646,0.983661 8 0.744507 5.480043 463.419434 283.096344 0.977495 7 51.540874 58.929886 285.026642 279.431366 0.971569 7 51.389484 45.331779 296.805573 279.714600
009648,0.581127 14 25.193962 173.333023 67.066360 363.902832 0.823601 14 102.795105 39.144352 163.350189 135.621155 0.476315 14 102.216560 167.531631 150.981781 440.836548 0.941988 14 74.301552 235.543304 110.471375 315.340515 0.385387 19 4.059724 0.485361 168.508713 76.239166 0.314793 14 190.547943 0.093333 259.293091 226.727844 0.687911 19 177.977890 99.339127 256.025513 230.346115 0.389793 14 24.746901 173.619522 66.787979 346.384216 0.623834 14 62.121235 230.091385 131.955292 329.591095 0.596591 14 102.021553 39.782707 161.177734 101.266342 0.865772 14 105.633484 223.646133 145.762421 442.711975 0.906690 14 104.544464 238.268661 131.578537 313.848816 0.788327 14 28.024857 173.106964 67.601906 341.521606 0.428426 14 99.911110 211.053619 133.411880 312.162170 0.856517 14 104.733948 39.158741 142.454056 94.695755 0.947163 14 188.851608 2.238080 258.057251 234.206039 0.556160 14 102.316353 40.825157 154.568817 330.631927 0.739329 14 64.018364 234.390152 123.675140 360.775757 0.746339 14 101.959389 42.623520 161.257553 332.966431 0.827888 14 103.896149 38.772366 143.849594 126.362503 0.311859 8 57.713181 327.589966 127.824875 430.884796 0.990650 14 26.865522 170.986374 69.999680 459.337585 0.945378 14 78.903900 2.371699 257.852264 499.424255 0.762602 14 26.993902 173.081543 69.179420 369.755890 0.521214 14 103.474403 40.301102 143.237106 123.586922 0.655383 14 102.267174 200.317047 139.501251 321.681793 0.394803 14 59.129745 234.858078 114.526962 327.956909 0.788353 14 27.461979 172.962280 65.794685 365.217896 0.302257 10 11.463443 306.066742 161.155090 501.001831 0.694988 14 116.227562 221.839935 147.320557 443.435760 0.757391 14 118.076675 273.318176 149.525085 443.067261 0.377475 14 79.062630 2.548397 254.949997 499.422913
009651,0.385912 14 0.762418 14.732592 350.450165 217.873688 0.421864 14 78.295944 14.960568 362.307190 281.267334 0.774803 8 324.449768 92.419662 378.406525 200.687546 0.485034 14 150.558380 14.173408 353.830902 218.632675 0.615162 17 1.680329 101.445213 370.706390 278.002655 0.442082 14 1.018345 13.307702 350.311584 253.981628 0.451836 8 329.872467 92.492752 377.927582 201.617828 0.364392 14 0.313580 16.048874 454.587921 279.357910 0.981780 14 1.437336 14.403999 368.646484 280.277466 0.931572 17 1.297399 94.846420 454.054413 279.500336 0.935551 14 136.639465 14.619972 365.966309 280.272644 0.374671 17 1.346275 116.706940 459.088318 281.575439 0.689870 14 90.802658 15.224398 451.383240 278.604614
009652,0.539663 6 -0.061437 0.854248 315.961182 256.181427 0.799358 6 152.178574 2.315533 245.507111 26.930109 0.986027 6 -1.320854 -0.246274 316.501129 234.571213
009653,0.549798 14 2.156861 25.595907 165.716354 280.282959 0.531004 14 284.974396 13.504017 472.735107 284.173523 0.836996 14 1.243345 26.146643 153.973557 267.181732 0.383592 14 272.406494 15.535254 462.969513 226.100693 0.871527 17 128.392181 116.101387 414.906036 229.046707 0.545383 14 134.082932 14.319621 469.359528 279.884613 0.434403 17 128.830780 111.259529 416.814911 258.148499 0.681202 14 324.702606 15.931047 465.233215 281.314545 0.438459 14 67.742027 29.677816 157.449158 242.501907 0.755665 14 273.882263 15.068728 466.248932 251.746368 0.820126 14 110.241173 62.950882 297.043213 235.517914 0.531834 14 1.866296 26.494671 131.358276 250.996338 0.887795 14 271.488983 15.325885 461.122375 234.336426 0.313339 14 15.534245 28.709103 160.860275 279.655029 0.896552 14 108.633789 62.661354 297.382721 255.896912 0.693362 14 2.413042 27.590208 187.699554 280.840546 0.603679 14 23.128838 27.281832 154.907120 244.150085 0.990991 14 0.746690 24.727262 154.312408 281.270508 0.978486 14 110.434090 63.579674 306.824554 277.990814 0.843874 17 1.675859 116.587288 411.409607 246.913773 0.711054 14 1.226678 26.070826 156.949371 257.681671 0.308816 14 1.647279 25.633503 156.092636 280.097443 0.967793 14 108.733467 62.972969 332.057434 275.979156 0.826826 14 276.449371 15.351791 459.731995 271.509247 0.797315 14 110.240173 63.190754 320.958618 278.866425 0.503254 17 124.355881 109.391663 455.439728 230.207123 0.993423 14 280.115295 14.581270 467.417603 282.104004
009657,0.658724 14 152.038101 46.991211 297.423798 198.922546 0.526622 14 208.881622 47.372250 296.127014 138.963394 0.774883 14 141.043091 47.200363 299.640686 192.301575 0.680816 13 49.230412 47.671658 313.266113 263.036530 0.355885 13 53.124561 104.263084 341.587830 264.048431 0.702956 13 51.189274 82.550163 497.083862 264.363190 0.347462 13 46.342999 72.827377 323.909912 267.086273 0.335241 13 52.246616 68.982346 371.398041 265.036133 0.949163 14 197.649231 47.970127 297.029449 214.946899 0.532421 13 47.063263 85.826500 327.636566 265.766937 0.716998 14 139.986633 46.585983 300.616425 230.955063 0.908536 14 209.938263 47.927406 299.105316 222.888184 0.682576 14 220.127075 54.313427 299.456329 237.154190 0.816848 14 170.319443 46.979000 297.998535 198.655853 0.847692 13 49.668015 66.594307 497.973206 264.767181 0.507396 14 136.053467 47.271618 296.472778 190.468781 0.511230 13 44.151649 56.175060 323.392639 266.868439 0.384602 13 45.386761 80.577682 330.066071 266.347656 0.841396 14 141.237015 46.946968 301.173767 253.445648 0.944152 13 50.624996 86.072411 320.410370 264.592316 0.350052 14 184.022583 47.434288 299.180359 254.064117 0.352233 13 52.928581 79.479858 497.740448 263.330139 0.515682 14 137.092834 47.146461 297.985779 178.448715 0.923680 14 190.982635 46.371750 296.618835 243.400558 0.502889 13 45.084835 88.491806 337.871033 275.931000 0.857839 14 185.243454 46.490341 296.877106 248.684158 0.689237 13 47.272282 54.474365 350.921814 264.778778 0.634974 13 52.152721 108.156570 322.745544 262.468628 0.725573 14 198.027161 47.402550 296.043701 182.460785 0.783521 14 214.249695 47.532166 297.962280 184.345825
009660,0.763059 14 119.657494 156.098480 177.447632 291.839874 0.519072 19 74.179329 150.549118 109.957764 193.965439 0.335957 8 28.210424 178.700623 264.628632 500.008057 0.362234 17 147.204041 181.896515 262.908417 306.956146 0.384593 8 26.948187 181.995071 265.063812 501.127777 0.966076 11 148.595047 224.459366 231.013214 369.321655 0.718771 14 44.786949 155.177475 173.230988 401.176392 0.609970 14 122.114319 155.358551 176.070633 321.987701 0.591871 4 75.954437 172.382233 132.347855 372.015656 0.625659 17 153.420731 182.317734 262.461121 303.318756 0.911435 14 120.491066 154.114426 233.621124 316.969055 0.380884 14 6.833833 152.600006 231.017807 497.210327 0.738585 14 30.411011 239.694534 54.282745 302.885651 0.900938 14 35.290058 155.137695 226.617294 402.512115 0.426961 14 75.633789 154.494064 174.898773 294.322479 0.660319 14 60.139614 153.527740 174.935913 391.782990 0.802729 14 45.123627 203.097702 132.450760 400.758148 0.613743 14 117.526680 153.170502 233.537476 329.951019 0.348221 8 2.289522 174.835663 261.950745 500.767181 0.886425 14 7.080244 157.184418 169.484222 414.028534 0.825175 14 8.798545 202.315964 130.062454 414.570129 0.869602 4 76.670044 173.473602 129.258072 313.014313 0.949334 14 8.259539 154.599915 234.126358 414.066254 0.949684 17 25.492798 180.991104 263.712189 500.226074 0.460236 14 30.514757 240.611511 52.791538 291.579010 0.476371 14 57.994942 153.545593 235.836105 369.139893 0.871635 11 135.934555 224.792725 231.014328 367.399933 0.543511 14 120.172310 153.579926 235.510559 360.527435 0.743515 17 61.195415 178.411209 263.249023 308.050903 0.328545 8 30.100956 177.163925 264.417542 500.458588
009661,0.787746 14 193.175232 26.585890 283.277191 124.767212 0.913830 14 191.030930 27.294083 282.540649 135.114883 0.931273 12 0.794038 106.871552 63.897430 191.882355 0.364282 14 166.683304 195.800842 276.827881 251.064377 0.983204 12 57.326874 43.160988 380.898346 219.828217 0.455088 14 168.649063 176.678787 255.504852 241.215515 0.695487 14 188.847229 27.167149 280.843933 124.554413 0.985397 14 197.220779 27.297131 284.093384 121.097687 0.727135 14 54.574013 126.870827 274.418640 258.442810 0.994381 14 38.059093 68.819275 71.490662 158.218674 0.506991 14 166.795578 179.018692 282.875366 242.250473 0.442838 12 0.533509 71.627464 68.408089 192.374115 0.838463 14 189.188553 26.906952 285.217621 168.160950 0.329739 12 62.602058 54.969883 361.277496 215.487122 0.939877 12 55.464306 42.709892 380.557953 253.443420 0.701185 12 56.192223 43.184082 380.475433 262.654999 0.418179 14 166.406448 167.455185 280.655151 258.714691
009662,0.358143 19 85.252663 71.801094 145.226425 106.399551 0.965493 8 20.890459 269.759949 98.191261 358.499847 0.314211 15 39.912033 16.324602 93.715279 41.851612 0.927714 8 0.787247 268.819916 64.800591 375.424469 0.425454 15 149.338486 19.483454 210.027420 42.024090 0.971850 8 103.270378 262.696991 171.658997 316.625397 0.743054 19 84.906891 72.268906 145.208328 109.193642 0.924935 10 -0.210799 182.034439 201.567001 294.538483 0.659280 15 314.156708 0.654738 359.610748 29.373634 0.589630 10 189.075165 195.525620 304.635834 298.243988 0.983490 10 64.156250 277.221558 443.682434 374.701752 0.848850 8 0.342552 269.346771 66.258896 376.134583 0.977419 8 144.200302 235.711685 202.307877 306.568542 0.604614 15 363.360809 288.711426 441.319397 355.005127 0.530212 8 197.701569 206.674240 300.520142 296.191101 0.903720 8 317.126221 198.067017 410.433899 283.600739
009663,0.418203 8 0.522137 162.771667 80.780830 292.247742 0.658737 8 217.944229 82.413223 262.938232 176.790390 0.365330 10 106.783936 170.832535 236.024323 270.881195 0.424851 8 -0.018209 175.662384 86.927208 291.949188 0.734272 17 187.624756 237.587570 443.214905 375.209290 0.348956 17 212.518784 156.380554 443.466156 372.850159 0.466698 17 213.825348 137.922714 430.725525 245.724594 0.348737 17 218.282318 158.377243 438.018951 314.129059 0.371886 10 106.887123 169.896255 235.547897 233.783569 0.618672 10 105.285187 167.769745 235.753113 234.236023 0.971662 19 357.022675 8.307058 435.628448 94.275734 0.917256 8 216.232239 82.639091 280.691284 195.246841 0.598575 11 121.014824 223.366562 203.496368 335.799042 0.909259 10 105.783066 172.199295 236.470856 227.287170 0.640900 17 284.986053 146.229233 428.341644 241.638840 0.817944 8 0.546858 161.878464 88.705040 293.082886 0.849177 15 148.599289 110.377113 198.128357 191.985886 0.822392 8 209.978699 83.373611 286.460785 196.811417 0.804732 15 149.437012 111.253670 197.656937 175.336136 0.741934 10 105.732727 170.550110 236.812668 261.621704 0.338276 19 358.385010 8.841276 438.393433 94.748466 0.724223 8 0.321887 162.029907 92.087624 293.284973 0.708394 15 149.686554 111.976929 197.041077 190.389984 0.554117 8 185.835037 238.139572 442.267914 375.560791 0.970020 17 222.082443 153.325500 435.988068 275.942230 0.474369 8 188.705170 119.902687 218.323822 168.151611 0.935192 17 189.380783 159.919403 441.098755 374.261688 0.513515 8 218.015411 102.617683 285.156738 194.345673 0.364136 17 200.506271 151.668777 440.386597 331.313843
009665,0.587404 9 192.817825 150.049240 251.608612 185.473511 0.323228 12 76.365189 168.876022 123.702003 254.835022 0.553810 9 195.994293 153.231689 251.752167 243.107681 0.771103 12 81.509644 168.240082 114.515221 252.878357 0.338241 9 341.033569 117.893646 500.752563 278.668274 0.436547 9 197.244263 142.763504 337.711914 262.140747 0.745155 12 78.090378 169.047760 128.551651 253.555069 0.453548 9 195.661423 151.183975 255.085800 244.587463 0.995718 14 117.526711 144.387177 159.410980 257.116943 0.725927 12 81.034225 168.075516 124.190849 253.512863 0.362488 9 195.048248 145.846252 331.362518 256.032928 0.384697 9 194.718674 151.972519 252.443283 244.891495 0.510903 9 195.742584 150.032715 326.193420 246.300049 0.339679 12 197.003159 145.223389 334.308472 260.772278 0.356134 9 195.057678 149.755280 260.543457 245.092331
009669,0.990977 7 1.642123 1.804761 487.374115 332.194641
009672,0.395452 17 1.242250 -0.654034 296.826904 123.107147 0.979097 7 129.461731 75.289894 359.055542 248.847961 0.945820 7 334.838867 49.551765 401.214172 134.695541 0.933305 7 126.079384 62.663258 399.081757 248.469666 0.369768 7 122.945923 51.607410 394.404816 247.644821
009673,0.422893 14 51.664715 7.135388 155.796539 79.157486 0.816163 14 48.674568 7.306226 154.741364 92.603554 0.942926 13 2.884321 36.055141 175.210678 135.070160 0.931998 14 49.346249 6.257946 155.487076 119.437248 0.949045 14 16.510733 6.203625 157.366364 119.163994 0.712585 14 45.122253 7.148037 154.710083 108.096512 0.421653 14 38.216801 7.666681 158.233459 113.265327
